Count,Unit Format 1,Carry Fee Percentage,SQ FT,Year,Carrying Charge,NCB Loan,2019 One Time SA,2022 SA #1,2022 SA #1 
472,T356,0.002602809,1266,2003,629,null,null,null,TBD
473,T357,0.002602809,1266,2003,629,null,null,null,TBD
474,T358,0.002602809,1266,2003,629,null,null,null,TBD
475,T359,0.002602809,1266,2003,629,null,null,null,TBD
476,T364,0.002602809,1266,2003,629,null,null,null,TBD
477,T365,0.002602809,1266,2003,629,null,null,null,TBD
478,T366,0.002602809,1266,2003,629,null,null,null,TBD
479,T375,0.002602809,1266,2003,629,null,null,null,TBD
480,T377,0.002602809,1266,2003,629,null,null,null,TBD
481,T390,0.002602809,1266,2003,629,null,null,null,TBD
482,T391,0.002602809,1266,2003,629,null,null,null,TBD
483,T392,0.002602809,1266,2003,629,null,null,null,TBD
484,T393,0.002602809,1266,2003,629,null,null,null,TBD
485,T389,0.002602809,1266,2003,629,null,null,null,TBD
486,T395,0.002602809,1266,2003,629,null,null,null,TBD
487,T1322,0.002139352,1287,2003,517,null,null,null,TBD
488,T376,0.002139352,1287,2003,517,null,null,null,TBD
489,T382,0.002875918,1665,2003,695,null,null,null,TBD
490,T1316,0.002875918,1665,2003,695,null,null,null,TBD
491,T1328,0.002875918,1665,2003,695,null,null,null,TBD
492,T296,0.002875918,1665,2003,695,null,null,null,TBD
493,T316,0.002875918,1665,2003,695,null,null,null,TBD
494,T370,0.002875918,1665,2003,695,null,null,null,TBD
495,T1330,0.002627637,1500,2003,635,null,null,null,TBD
496,T286,0.002627637,1500,2003,635,null,null,null,TBD
497,T294,0.002627637,1500,2003,635,null,null,null,TBD
498,T1356,0.002627637,1500,2003,635,null,null,null,TBD
499,T1370,0.003124198,1665,2003,755,null,null,null,TBD
500,T1384,0.003124198,1665,2003,755,null,null,null,TBD
501,T385,0.003124198,1665,2003,755,null,null,null,TBD
502,T399,0.003124198,1665,2003,755,null,null,null,TBD
503,T1300,0.002817985,1665,2003,681,null,null,null,TBD
504,T1314,0.002817985,1665,2003,681,null,null,null,TBD
505,T1358,0.002817985,1665,2003,681,null,null,null,TBD
506,T1368,0.002817985,1665,2003,681,null,null,null,TBD
507,T318,0.002817985,1665,2003,681,null,null,null,TBD
508,T333,0.002817985,1665,2003,681,null,null,null,TBD
509,T340,0.002817985,1665,2003,681,null,null,null,TBD
510,T342,0.002817985,1665,2003,681,null,null,null,TBD
511,T343,0.002817985,1665,2003,681,null,null,null,TBD
512,T345,0.002817985,1665,2003,681,null,null,null,TBD
513,T367,0.002817985,1665,2003,681,null,null,null,TBD
514,T368,0.002817985,1665,2003,681,null,null,null,TBD
515,T369,0.002817985,1665,2003,681,null,null,null,TBD
516,T383,0.002817985,1665,2003,681,null,null,null,TBD
517,T384,0.002817985,1665,2003,681,null,null,null,TBD
518,T398,0.002817985,1665,2003,681,null,null,null,TBD
519,N0103,0.001725551,590,2005,507.1703702,null,null,null,TBD
520,N0104,0.001725551,590,2005,507.1703702,null,null,null,TBD
521,N0109,0.001725551,590,2005,507.1703702,null,null,null,TBD
522,N0110,0.001725551,590,2005,507.1703702,null,null,null,TBD
523,N0116,0.001725551,590,2005,507.1703702,null,null,null,TBD
524,N0123,0.001725551,590,2005,507.1703702,null,null,null,TBD
525,N0203,0.001725551,590,2005,507.1703702,null,null,null,TBD
526,N0204,0.001725551,590,2005,507.1703702,null,null,null,TBD
527,N0209,0.001725551,590,2005,507.1703702,null,null,null,TBD
528,N0210,0.001725551,590,2005,507.1703702,null,null,null,TBD
529,N0216,0.001725551,590,2005,507.1703702,null,null,null,TBD
530,N0223,0.001725551,590,2005,507.1703702,null,null,null,TBD
531,N0303,0.001725551,590,2005,507.1703702,null,null,null,TBD
532,N0304,0.001725551,590,2005,507.1703702,null,null,null,TBD
533,N0309,0.001725551,590,2005,507.1703702,null,null,null,TBD
534,N0310,0.001725551,590,2005,507.1703702,null,null,null,TBD
535,N0316,0.001725551,590,2005,507.1703702,null,null,null,TBD
536,N0323,0.001725551,590,2005,507.1703702,null,null,null,TBD
537,N0403,0.001725551,590,2005,507.1703702,null,null,null,TBD
538,N0404,0.001725551,590,2005,507.1703702,null,null,null,TBD
539,N0409,0.001725551,590,2005,507.1703702,null,null,null,TBD
540,N0410,0.001725551,590,2005,507.1703702,null,null,null,TBD
541,N0416,0.001725551,590,2005,507.1703702,null,null,null,TBD
542,N0423,0.001725551,590,2005,507.1703702,null,null,null,TBD
543,N0503,0.001725551,590,2005,507.1703702,null,null,null,TBD
544,N0504,0.001725551,590,2005,507.1703702,null,null,null,TBD
545,N0509,0.001725551,590,2005,507.1703702,null,null,null,TBD
546,N0510,0.001725551,590,2005,507.1703702,null,null,null,TBD
547,N0516,0.001725551,590,2005,507.1703702,null,null,null,TBD
548,N0523,0.001725551,590,2005,507.1703702,null,null,null,TBD
549,N0603,0.001725551,590,2005,507.1703702,null,null,null,TBD
550,N0604,0.001725551,590,2005,507.1703702,null,null,null,TBD
551,N0609,0.001725551,590,2005,507.1703702,null,null,null,TBD
552,N0610,0.001725551,590,2005,507.1703702,null,null,null,TBD
553,N0616,0.001725551,590,2005,507.1703702,null,null,null,TBD
554,N0623,0.001725551,590,2005,507.1703702,null,null,null,TBD
555,N0703,0.001725551,590,2005,507.1703702,null,null,null,TBD
556,N0704,0.001725551,590,2005,507.1703702,null,null,null,TBD
557,N0709,0.001725551,590,2005,507.1703702,null,null,null,TBD
558,N0710,0.001725551,590,2005,507.1703702,null,null,null,TBD
559,N0716,0.001725551,590,2005,507.1703702,null,null,null,TBD
560,N0723,0.001725551,590,2005,507.1703702,null,null,null,TBD
561,N0803,0.001725551,590,2005,507.1703702,null,null,null,TBD
562,N0804,0.001725551,590,2005,507.1703702,null,null,null,TBD
563,N0809,0.001725551,590,2005,507.1703702,null,null,null,TBD
564,N0810,0.001725551,590,2005,507.1703702,null,null,null,TBD
565,N0816,0.001725551,590,2005,507.1703702,null,null,null,TBD
566,N0823,0.001725551,590,2005,507.1703702,null,null,null,TBD
567,S0128,0.001725551,590,2005,507.1703702,null,null,null,TBD
568,S0129,0.001725551,590,2005,507.1703702,null,null,null,TBD
569,S0134,0.001725551,590,2005,507.1703702,null,null,null,TBD
570,S0135,0.001725551,590,2005,507.1703702,null,null,null,TBD
571,S0140,0.001725551,590,2005,507.1703702,null,null,null,TBD
572,S0141,0.001725551,590,2005,507.1703702,null,null,null,TBD
573,S0146,0.001725551,590,2005,507.1703702,null,null,null,TBD
574,S0147,0.001725551,590,2005,507.1703702,null,null,null,TBD
575,S0228,0.001725551,590,2005,507.1703702,null,null,null,TBD
576,S0229,0.001725551,590,2005,507.1703702,null,null,null,TBD
577,S0234,0.001725551,590,2005,507.1703702,null,null,null,TBD
578,S0235,0.001725551,590,2005,507.1703702,null,null,null,TBD
579,S0240,0.001725551,590,2005,507.1703702,null,null,null,TBD
580,S0241,0.001725551,590,2005,507.1703702,null,null,null,TBD
581,S0246,0.001725551,590,2005,507.1703702,null,null,null,TBD
582,S0247,0.001725551,590,2005,507.1703702,null,null,null,TBD
583,S0328,0.001725551,590,2005,507.1703702,null,null,null,TBD
584,S0329,0.001725551,590,2005,507.1703702,null,null,null,TBD
585,S0334,0.001725551,590,2005,507.1703702,null,null,null,TBD
586,S0335,0.001725551,590,2005,507.1703702,null,null,null,TBD
587,S0340,0.001725551,590,2005,507.1703702,null,null,null,TBD
588,S0341,0.001725551,590,2005,507.1703702,null,null,null,TBD
589,S0346,0.001725551,590,2005,507.1703702,null,null,null,TBD
590,S0347,0.001725551,590,2005,507.1703702,null,null,null,TBD
591,S0428,0.001725551,590,2005,507.1703702,null,null,null,TBD
592,S0429,0.001725551,590,2005,507.1703702,null,null,null,TBD
593,S0434,0.001725551,590,2005,507.1703702,null,null,null,TBD
594,S0435,0.001725551,590,2005,507.1703702,null,null,null,TBD
595,S0440,0.001725551,590,2005,507.1703702,null,null,null,TBD
596,S0441,0.001725551,590,2005,507.1703702,null,null,null,TBD
597,S0446,0.001725551,590,2005,507.1703702,null,null,null,TBD
598,S0447,0.001725551,590,2005,507.1703702,null,null,null,TBD
599,S0528,0.001725551,590,2005,507.1703702,null,null,null,TBD
600,S0529,0.001725551,590,2005,507.1703702,null,null,null,TBD
601,S0534,0.001725551,590,2005,507.1703702,null,null,null,TBD
602,S0535,0.001725551,590,2005,507.1703702,null,null,null,TBD
603,S0540,0.001725551,590,2005,507.1703702,null,null,null,TBD
604,S0541,0.001725551,590,2005,507.1703702,null,null,null,TBD
605,S0546,0.001725551,590,2005,507.1703702,null,null,null,TBD
606,S0547,0.001725551,590,2005,507.1703702,null,null,null,TBD
607,S0628,0.001725551,590,2005,507.1703702,null,null,null,TBD
608,S0629,0.001725551,590,2005,507.1703702,null,null,null,TBD
609,S0634,0.001725551,590,2005,507.1703702,null,null,null,TBD
610,S0635,0.001725551,590,2005,507.1703702,null,null,null,TBD
611,S0640,0.001725551,590,2005,507.1703702,null,null,null,TBD
612,S0641,0.001725551,590,2005,507.1703702,null,null,null,TBD
613,S0646,0.001725551,590,2005,507.1703702,null,null,null,TBD
614,S0647,0.001725551,590,2005,507.1703702,null,null,null,TBD
615,S0728,0.001725551,590,2005,507.1703702,null,null,null,TBD
616,S0729,0.001725551,590,2005,507.1703702,null,null,null,TBD
617,S0734,0.001725551,590,2005,507.1703702,null,null,null,TBD
618,S0735,0.001725551,590,2005,507.1703702,null,null,null,TBD
619,S0740,0.001725551,590,2005,507.1703702,null,null,null,TBD
620,S0741,0.001725551,590,2005,507.1703702,null,null,null,TBD
621,S0746,0.001725551,590,2005,507.1703702,null,null,null,TBD
622,S0747,0.001725551,590,2005,507.1703702,null,null,null,TBD
623,S0828,0.001725551,590,2005,507.1703702,null,null,null,TBD
624,S0829,0.001725551,590,2005,507.1703702,null,null,null,TBD
625,S0834,0.001725551,590,2005,507.1703702,null,null,null,TBD
626,S0835,0.001725551,590,2005,507.1703702,null,null,null,TBD
627,S0840,0.001725551,590,2005,507.1703702,null,null,null,TBD
628,S0841,0.001725551,590,2005,507.1703702,null,null,null,TBD
629,S0846,0.001725551,590,2005,507.1703702,null,null,null,TBD
630,S0847,0.001725551,590,2005,507.1703702,null,null,null,TBD
631,S0143,0.001593134,695,2005,468.2508214,null,null,null,TBD
632,S0144,0.001593134,695,2005,468.2508214,null,null,null,TBD
633,S0243,0.001593134,695,2005,468.2508214,null,null,null,TBD
634,S0244,0.001593134,695,2005,468.2508214,null,null,null,TBD
635,S0343,0.001593134,695,2005,468.2508214,null,null,null,TBD
636,S0344,0.001593134,695,2005,468.2508214,null,null,null,TBD
637,S0443,0.001593134,695,2005,468.2508214,null,null,null,TBD
638,S0444,0.001593134,695,2005,468.2508214,null,null,null,TBD
639,S0543,0.001593134,695,2005,468.2508214,null,null,null,TBD
640,S0544,0.001593134,695,2005,468.2508214,null,null,null,TBD
641,S0643,0.001593134,695,2005,468.2508214,null,null,null,TBD
642,S0644,0.001593134,695,2005,468.2508214,null,null,null,TBD
643,S0743,0.001593134,695,2005,468.2508214,null,null,null,TBD
644,S0744,0.001593134,695,2005,468.2508214,null,null,null,TBD
645,S0843,0.001593134,695,2005,468.2508214,null,null,null,TBD
646,S0844,0.001593134,695,2005,468.2508214,null,null,null,TBD
647,N0119,0.001588996,668,2005,467.0345855,null,null,null,TBD
648,N0120,0.001588996,668,2005,467.0345855,null,null,null,TBD
649,N0219,0.001588996,668,2005,467.0345855,null,null,null,TBD
650,N0220,0.001588996,668,2005,467.0345855,null,null,null,TBD
651,N0319,0.001588996,668,2005,467.0345855,null,null,null,TBD
652,N0320,0.001588996,668,2005,467.0345855,null,null,null,TBD
653,N0419,0.001588996,668,2005,467.0345855,null,null,null,TBD
654,N0420,0.001588996,668,2005,467.0345855,null,null,null,TBD
655,N0519,0.001588996,668,2005,467.0345855,null,null,null,TBD
656,N0520,0.001588996,668,2005,467.0345855,null,null,null,TBD
657,N0619,0.001588996,668,2005,467.0345855,null,null,null,TBD
658,N0620,0.001588996,668,2005,467.0345855,null,null,null,TBD
659,N0719,0.001588996,668,2005,467.0345855,null,null,null,TBD
660,N0720,0.001588996,668,2005,467.0345855,null,null,null,TBD
661,N0819,0.001588996,668,2005,467.0345855,null,null,null,TBD
662,N0820,0.001588996,668,2005,467.0345855,null,null,null,TBD
663,N0118,0.001729689,590,2005,508.3866061,null,null,null,TBD
664,N0121,0.001729689,590,2005,508.3866061,null,null,null,TBD
665,N0218,0.001729689,590,2005,508.3866061,null,null,null,TBD
666,N0221,0.001729689,590,2005,508.3866061,null,null,null,TBD
667,N0318,0.001729689,590,2005,508.3866061,null,null,null,TBD
668,N0321,0.001729689,590,2005,508.3866061,null,null,null,TBD
669,N0418,0.001729689,590,2005,508.3866061,null,null,null,TBD
670,N0421,0.001729689,590,2005,508.3866061,null,null,null,TBD
671,N0518,0.001729689,590,2005,508.3866061,null,null,null,TBD
672,N0521,0.001729689,590,2005,508.3866061,null,null,null,TBD
673,N0618,0.001729689,590,2005,508.3866061,null,null,null,TBD
674,N0621,0.001729689,590,2005,508.3866061,null,null,null,TBD
675,N0718,0.001729689,590,2005,508.3866061,null,null,null,TBD
676,N0721,0.001729689,590,2005,508.3866061,null,null,null,TBD
677,N0818,0.001729689,590,2005,508.3866061,null,null,null,TBD
678,N0821,0.001729689,590,2005,508.3866061,null,null,null,TBD
679,N0117,0.001725551,590,2005,507.1703702,null,null,null,TBD
680,N0122,0.001725551,590,2005,507.1703702,null,null,null,TBD
681,N0217,0.001725551,590,2005,507.1703702,null,null,null,TBD
682,N0222,0.001725551,590,2005,507.1703702,null,null,null,TBD
683,N0317,0.001725551,590,2005,507.1703702,null,null,null,TBD
684,N0322,0.001725551,590,2005,507.1703702,null,null,null,TBD
685,N0417,0.001725551,590,2005,507.1703702,null,null,null,TBD
686,N0422,0.001725551,590,2005,507.1703702,null,null,null,TBD
687,N0517,0.001725551,590,2005,507.1703702,null,null,null,TBD
688,N0522,0.001725551,590,2005,507.1703702,null,null,null,TBD
689,N0617,0.001725551,590,2005,507.1703702,null,null,null,TBD
690,N0622,0.001725551,590,2005,507.1703702,null,null,null,TBD
691,N0717,0.001725551,590,2005,507.1703702,null,null,null,TBD
692,N0722,0.001725551,590,2005,507.1703702,null,null,null,TBD
693,N0817,0.001725551,590,2005,507.1703702,null,null,null,TBD
694,N0822,0.001725551,590,2005,507.1703702,null,null,null,TBD
695,N0106,0.002280044,768,2005,670.1459807,null,null,null,TBD
696,N0107,0.002280044,768,2005,670.1459807,null,null,null,TBD
697,N0206,0.002280044,768,2005,670.1459807,null,null,null,TBD
698,N0207,0.002280044,768,2005,670.1459807,null,null,null,TBD
699,N0306,0.002280044,768,2005,670.1459807,null,null,null,TBD
700,N0307,0.002280044,768,2005,670.1459807,null,null,null,TBD
701,N0406,0.002280044,768,2005,670.1459807,null,null,null,TBD
702,N0407,0.002280044,768,2005,670.1459807,null,null,null,TBD
703,N0506,0.002280044,768,2005,670.1459807,null,null,null,TBD
704,N0507,0.002280044,768,2005,670.1459807,null,null,null,TBD
705,N0606,0.002280044,768,2005,670.1459807,null,null,null,TBD
706,N0607,0.002280044,768,2005,670.1459807,null,null,null,TBD
707,N0706,0.002280044,768,2005,670.1459807,null,null,null,TBD
708,N0707,0.002280044,768,2005,670.1459807,null,null,null,TBD
709,N0806,0.002280044,768,2005,670.1459807,null,null,null,TBD
710,N0807,0.002280044,768,2005,670.1459807,null,null,null,TBD
711,S0131,0.002280044,768,2005,670.1459807,null,null,null,TBD
712,S0132,0.002280044,768,2005,670.1459807,null,null,null,TBD
713,S0231,0.002280044,768,2005,670.1459807,null,null,null,TBD
714,S0232,0.002280044,768,2005,670.1459807,null,null,null,TBD
715,S0331,0.002280044,768,2005,670.1459807,null,null,null,TBD
716,S0332,0.002280044,768,2005,670.1459807,null,null,null,TBD
717,S0431,0.002280044,768,2005,670.1459807,null,null,null,TBD
718,S0432,0.002280044,768,2005,670.1459807,null,null,null,TBD
719,S0531,0.002280044,768,2005,670.1459807,null,null,null,TBD
720,S0532,0.002280044,768,2005,670.1459807,null,null,null,TBD
721,S0631,0.002280044,768,2005,670.1459807,null,null,null,TBD
722,S0632,0.002280044,768,2005,670.1459807,null,null,null,TBD
723,S0731,0.002280044,768,2005,670.1459807,null,null,null,TBD
724,S0732,0.002280044,768,2005,670.1459807,null,null,null,TBD
725,S0831,0.002280044,768,2005,670.1459807,null,null,null,TBD
726,S0832,0.002280044,768,2005,670.1459807,null,null,null,TBD
727,N0101,0.00208142,807,2005,611.7666576,null,null,null,TBD
728,N0112,0.00208142,807,2005,611.7666576,null,null,null,TBD
729,N0114,0.00208142,807,2005,611.7666576,null,null,null,TBD
730,N0125,0.00208142,807,2005,611.7666576,null,null,null,TBD
731,N0201,0.00208142,807,2005,611.7666576,null,null,null,TBD
732,N0212,0.00208142,807,2005,611.7666576,null,null,null,TBD
733,N0214,0.00208142,807,2005,611.7666576,null,null,null,TBD
734,N0225,0.00208142,807,2005,611.7666576,null,null,null,TBD
735,N0301,0.00208142,807,2005,611.7666576,null,null,null,TBD
736,N0312,0.00208142,807,2005,611.7666576,null,null,null,TBD
737,N0314,0.00208142,807,2005,611.7666576,null,null,null,TBD
738,N0325,0.00208142,807,2005,611.7666576,null,null,null,TBD
739,N0401,0.00208142,807,2005,611.7666576,null,null,null,TBD
740,N0412,0.00208142,807,2005,611.7666576,null,null,null,TBD
741,N0414,0.00208142,807,2005,611.7666576,null,null,null,TBD
742,N0425,0.00208142,807,2005,611.7666576,null,null,null,TBD
743,N0501,0.00208142,807,2005,611.7666576,null,null,null,TBD
744,N0512,0.00208142,807,2005,611.7666576,null,null,null,TBD
745,N0514,0.00208142,807,2005,611.7666576,null,null,null,TBD
746,N0525,0.00208142,807,2005,611.7666576,null,null,null,TBD
747,N0601,0.00208142,807,2005,611.7666576,null,null,null,TBD
748,N0612,0.00208142,807,2005,611.7666576,null,null,null,TBD
749,N0614,0.00208142,807,2005,611.7666576,null,null,null,TBD
750,N0625,0.00208142,807,2005,611.7666576,null,null,null,TBD
751,N0701,0.00208142,807,2005,611.7666576,null,null,null,TBD
752,N0712,0.00208142,807,2005,611.7666576,null,null,null,TBD
753,N0714,0.00208142,807,2005,611.7666576,null,null,null,TBD
754,N0725,0.00208142,807,2005,611.7666576,null,null,null,TBD
755,N0801,0.00208142,807,2005,611.7666576,null,null,null,TBD
756,N0812,0.00208142,807,2005,611.7666576,null,null,null,TBD
757,N0814,0.00208142,807,2005,611.7666576,null,null,null,TBD
758,N0825,0.00208142,807,2005,611.7666576,null,null,null,TBD
759,S0126,0.00208142,807,2005,611.7666576,null,null,null,TBD
760,S0137,0.00208142,807,2005,611.7666576,null,null,null,TBD
761,S0138,0.00208142,807,2005,611.7666576,null,null,null,TBD
762,S0149,0.00208142,807,2005,611.7666576,null,null,null,TBD
763,S0226,0.00208142,807,2005,611.7666576,null,null,null,TBD
764,S0237,0.00208142,807,2005,611.7666576,null,null,null,TBD
765,S0238,0.00208142,807,2005,611.7666576,null,null,null,TBD
766,S0249,0.00208142,807,2005,611.7666576,null,null,null,TBD
767,S0326,0.00208142,807,2005,611.7666576,null,null,null,TBD
768,S0337,0.00208142,807,2005,611.7666576,null,null,null,TBD
769,S0338,0.00208142,807,2005,611.7666576,null,null,null,TBD
770,S0349,0.00208142,807,2005,611.7666576,null,null,null,TBD
771,S0426,0.00208142,807,2005,611.7666576,null,null,null,TBD
772,S0437,0.00208142,807,2005,611.7666576,null,null,null,TBD
773,S0438,0.00208142,807,2005,611.7666576,null,null,null,TBD
774,S0449,0.00208142,807,2005,611.7666576,null,null,null,TBD
775,S0526,0.00208142,807,2005,611.7666576,null,null,null,TBD
776,S0537,0.00208142,807,2005,611.7666576,null,null,null,TBD
777,S0538,0.00208142,807,2005,611.7666576,null,null,null,TBD
778,S0549,0.00208142,807,2005,611.7666576,null,null,null,TBD
779,S0626,0.00208142,807,2005,611.7666576,null,null,null,TBD
780,S0637,0.00208142,807,2005,611.7666576,null,null,null,TBD
781,S0638,0.00208142,807,2005,611.7666576,null,null,null,TBD
782,S0649,0.00208142,807,2005,611.7666576,null,null,null,TBD
